FIPS Code,County Name,State,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,Percent adults fully vaccinated against COVID-19 (as of 6/10/21),Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White
31047,"Dawson County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.79,High Vulnerability,0.46,Moderate Concern,0.374,0.3326,0.004,0.0063,0.0615,0.0022,0.5879
31051,"Dixon County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.38,Low Vulnerability,0.33,Low Concern,0.431,0.1374,0.0038,0.0038,0.0044,0,0.8425
34039,"Union County, New Jersey",NEW JERSEY,0.0504,0.1123,0.034,0.62,High Vulnerability,0.22,Low Concern,0.544,0.3159,0.0008,0.0504,0.2007,0,0.395
31073,"Gosper County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.01,Very Low Vulnerability,0.11,Very Low Concern,0.359,0.0502,0.002,0.0035,0.0025,0.003,0.926
31111,"Lincoln County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.37,Low Vulnerability,0.18,Very Low Concern,0.259,0.0864,0.0034,0.0086,0.0124,0.0003,0.8773
31017,"Brown County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.13,Very Low Vulnerability,0.17,Very Low Concern,0.354,0.0179,0.0036,0.0046,0.0003,0,0.9556
34041,"Warren County, New Jersey",NEW JERSEY,0.0514,0.1088,0.0348,0.22,Low Vulnerability,0.11,Very Low Concern,0.627,0.0927,0.0012,0.0266,0.0436,0,0.8168
31027,"Cedar County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.01,Very Low Vulnerability,0.16,Very Low Concern,0.423,0.0206,0.008,0.0002,0.0015,0,0.9643
31071,"Garfield County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0.04,Very Low Vulnerability,0.11,Very Low Concern,0.266,0.0185,0,0.002,0.0035,0,0.9705
31101,"Keith County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.23,Low Vulnerability,0.2,Very Low Concern,0.312,0.0724,0.005,0.0074,0.0121,0.0014,0.8969
32510,"Carson City, Nevada",NEVADA,0.1233,0.1958,0.0662,0.84,Very High Vulnerability,0.74,High Concern,0.562,0.2415,0.0201,0.0262,0.0196,0.0004,0.6698
31037,"Colfax County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.52,Moderate Vulnerability,0.57,Moderate Concern,0.434,0.4545,0.0012,0.0074,0.0374,0.0021,0.4894
31125,"Nance County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.08,Very Low Vulnerability,0.24,Low Concern,0.279,0.0279,0.0028,0,0.004,0,0.9644
31007,"Banner County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0,Very Low Vulnerability,0.23,Low Concern,0.236,0.0609,0,0.0139,0,0,0.903
31091,"Hooker County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.15,Very Low Vulnerability,0.28,Low Concern,0.41,0.0649,0.0058,0,0.0101,0,0.9192
34031,"Passaic County, New Jersey",NEW JERSEY,0.0533,0.1198,0.0359,0.78,High Vulnerability,0.29,Low Concern,0.549,0.4154,0.0013,0.0511,0.1043,0.0002,0.413
31081,"Hamilton County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0.01,Very Low Vulnerability,0.1,Very Low Concern,0.417,0.0353,0.0018,0.0036,0.0018,0.0007,0.9468
31155,"Saunders County, Nebraska",NEBRASKA,0.0854,0.1285,0.0528,0.04,Very Low Vulnerability,0.15,Very Low Concern,0.479,0.0228,0.0038,0.0042,0.0049,0,0.9526
32023,"Nye County, Nevada",NEVADA,0.139,0.2226,0.0755,0.73,High Vulnerability,0.92,Very High Concern,0.375,0.1468,0.0155,0.0163,0.0186,0.0053,0.763
31145,"Red Willow County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.24,Low Vulnerability,0.27,Low Concern,0.32,0.0526,0.0007,0.0007,0.0061,0,0.917
31135,"Perkins County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.05,Very Low Vulnerability,0.1,Very Low Concern,0.384,0.0421,0.001,0,0.0014,0,0.9517
30109,"Wibaux County, Montana",MONTANA,0.2639,0.3131,0.1799,0.39,Low Vulnerability,0.45,Moderate Concern,0.247,0.049,0.0116,0.0071,0,0,0.9323
31061,"Franklin County, Nebraska",NEBRASKA,0.0893,0.135,0.0549,0.08,Very Low Vulnerability,0.14,Very Low Concern,0.347,0.0231,0.0003,0.002,0.005,0.001,0.9568
31179,"Wayne County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.08,Very Low Vulnerability,0.13,Very Low Concern,0.364,0.0597,0.0015,0.0046,0.0145,0,0.8993
32003,"Clark County, Nevada",NEVADA,0.1183,0.1979,0.0624,0.74,High Vulnerability,0.92,Very High Concern,0.446,0.3114,0.0046,0.0955,0.1123,0.0068,0.4277
34023,"Middlesex County, New Jersey",NEW JERSEY,0.041,0.0912,0.0279,0.47,Moderate Vulnerability,0.1,Very Low Concern,0.592,0.2116,0.0014,0.2394,0.0953,0.0003,0.4306
31165,"Sioux County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.02,Very Low Vulnerability,0.54,Moderate Concern,0.215,0.0336,0.0049,0,0.0041,0,0.9262
31115,"Loup County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0,Very Low Vulnerability,0.24,Low Concern,0.232,0.0182,0.0033,0,0,0,0.9785
32013,"Humboldt County, Nevada",NEVADA,0.139,0.2226,0.0755,0.59,Moderate Vulnerability,0.88,Very High Concern,0.388,0.2702,0.0514,0.0065,0.0065,0,0.6537
34003,"Bergen County, New Jersey",NEW JERSEY,0.0386,0.0824,0.0263,0.24,Low Vulnerability,0.11,Very Low Concern,0.66,0.1991,0.0011,0.1624,0.0529,0.0003,0.5656
34013,"Essex County, New Jersey",NEW JERSEY,0.0535,0.1233,0.0361,0.84,Very High Vulnerability,0.29,Low Concern,0.552,0.2303,0.0014,0.0528,0.3845,0.0001,0.3055
30101,"Toole County, Montana",MONTANA,0.267,0.3233,0.1824,0.48,Moderate Vulnerability,0.57,Moderate Concern,0.412,0.0401,0.0642,0.0043,0.0047,0,0.8708
31143,"Polk County, Nebraska",NEBRASKA,0.0891,0.1354,0.0555,0.19,Very Low Vulnerability,0.14,Very Low Concern,0.373,0.0551,0.0025,0,0.0008,0,0.9282
31053,"Dodge County, Nebraska",NEBRASKA,0.0854,0.1285,0.0528,0.57,Moderate Vulnerability,0.23,Low Concern,0.49,0.1287,0.0042,0.0035,0.0076,0.0016,0.8367
32021,"Mineral County, Nevada",NEVADA,0.139,0.2226,0.0755,0.88,Very High Vulnerability,0.97,Very High Concern,0.474,0.1164,0.1888,0.0128,0.0513,0,0.6031
33009,"Grafton County, New Hampshire",NEW HAMPSHIRE,0.1053,0.1329,0.0688,0.19,Very Low Vulnerability,0.1,Very Low Concern,0.694,0.0239,0.0025,0.0367,0.0103,0.0005,0.9065
34033,"Salem County, New Jersey",NEW JERSEY,0.0642,0.1424,0.0436,0.59,Moderate Vulnerability,0.31,Low Concern,0.477,0.0901,0.0025,0.0105,0.1287,0.0005,0.7425
31079,"Hall County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0.67,High Vulnerability,0.25,Low Concern,0.42,0.2773,0.004,0.0109,0.0247,0.0023,0.6667
31109,"Lancaster County, Nebraska",NEBRASKA,0.0778,0.1209,0.0478,0.3,Low Vulnerability,0.12,Very Low Concern,0.608,0.0705,0.0049,0.0419,0.0381,0.0007,0.8122
31019,"Buffalo County, Nebraska",NEBRASKA,0.0893,0.135,0.0549,0.27,Low Vulnerability,0.17,Very Low Concern,0.344,0.09,0.0017,0.0131,0.0088,0,0.8702
31173,"Thurston County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.89,Very High Vulnerability,0.74,High Concern,0.655,0.0595,0.5625,0.0082,0.0019,0,0.3573
31083,"Harlan County, Nebraska",NEBRASKA,0.0893,0.135,0.0549,0.12,Very Low Vulnerability,0.07,Very Low Concern,0.38,0.0261,0.0003,0.002,0.0053,0.0003,0.954
30111,"Yellowstone County, Montana",MONTANA,0.2531,0.3019,0.1723,0.25,Low Vulnerability,0.13,Very Low Concern,0.465,0.0561,0.0395,0.0069,0.0048,0.0009,0.8636
31133,"Pawnee County, Nebraska",NEBRASKA,0.0891,0.1354,0.0555,0.23,Low Vulnerability,0.39,Low Concern,0.42,0.0181,0,0,0.0015,0,0.9543
33001,"Belknap County, New Hampshire",NEW HAMPSHIRE,0.1024,0.1266,0.0677,0.08,Very Low Vulnerability,0.03,Very Low Concern,0.584,0.0167,0.003,0.0093,0.0062,0.0002,0.95
31099,"Kearney County, Nebraska",NEBRASKA,0.0893,0.135,0.0549,0.09,Very Low Vulnerability,0.24,Low Concern,0.449,0.0628,0.0078,0.0049,0.0011,0,0.921
31147,"Richardson County, Nebraska",NEBRASKA,0.0891,0.1354,0.0555,0.1,Very Low Vulnerability,0.29,Low Concern,0.486,0.0195,0.0258,0.0008,0.002,0,0.9219
31055,"Douglas County, Nebraska",NEBRASKA,0.0811,0.1264,0.0493,0.47,Moderate Vulnerability,0.17,Very Low Concern,0.582,0.1255,0.0042,0.0379,0.1093,0.0004,0.694
31117,"McPherson County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.08,Very Low Vulnerability,0.36,Low Concern,0.109,0.0152,0,0,0,0,0.9848
31015,"Boyd County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.09,Very Low Vulnerability,0.22,Low Concern,0.312,0.0093,0.0103,0.0098,0.0057,0,0.9499
33017,"Strafford County, New Hampshire",NEW HAMPSHIRE,0.1058,0.1337,0.0692,0.17,Very Low Vulnerability,0.08,Very Low Concern,0.557,0.025,0.0007,0.033,0.0094,0.0004,0.9063
31045,"Dawes County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.17,Very Low Vulnerability,0.25,Low Concern,0.322,0.0536,0.0351,0.0067,0.0397,0,0.8511
31005,"Arthur County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.01,Very Low Vulnerability,0.3,Low Concern,0.165,0.0047,0.0023,0,0,0,0.9578
31127,"Nemaha County, Nebraska",NEBRASKA,0.0891,0.1354,0.0555,0.17,Very Low Vulnerability,0.21,Low Concern,0.462,0.0278,0.0054,0.0076,0.0149,0.0003,0.938
34029,"Ocean County, New Jersey",NEW JERSEY,0.0548,0.1158,0.0372,0.34,Low Vulnerability,0.16,Very Low Concern,0.532,0.0921,0.0004,0.0185,0.0277,0.0003,0.8467
31069,"Garden County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.01,Very Low Vulnerability,0.15,Very Low Concern,0.424,0.0461,0.0048,0.0016,0.0016,0,0.9426
31181,"Webster County, Nebraska",NEBRASKA,0.0893,0.135,0.0549,0.11,Very Low Vulnerability,0.21,Low Concern,0.363,0.0512,0.009,0,0.0028,0.0023,0.9152
31157,"Scotts Bluff County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.57,Moderate Vulnerability,0.3,Low Concern,0.344,0.2382,0.0156,0.0066,0.0074,0,0.72
32005,"Douglas County, Nevada",NEVADA,0.1233,0.1958,0.0662,0.18,Very Low Vulnerability,0.47,Moderate Concern,0.47,0.1269,0.017,0.0164,0.0074,0.0018,0.8077
31063,"Frontier County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.1,Very Low Vulnerability,0.34,Low Concern,0.226,0.0125,0.0034,0.0008,0.0057,0,0.961
31035,"Clay County, Nebraska",NEBRASKA,0.0893,0.135,0.0549,0.16,Very Low Vulnerability,0.22,Low Concern,0.393,0.0885,0.0021,0.0008,0.0021,0,0.8923
31093,"Howard County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0.08,Very Low Vulnerability,0.26,Low Concern,0.416,0.0254,0,0.0022,0.0016,0.0003,0.955
32027,"Pershing County, Nevada",NEVADA,0.139,0.2226,0.0755,0.9,Very High Vulnerability,0.98,Very High Concern,0.324,0.2444,0.0245,0.0098,0.0354,0.0026,0.6515
34021,"Mercer County, New Jersey",NEW JERSEY,0.0481,0.109,0.0327,0.56,Moderate Vulnerability,0.15,Very Low Concern,0.555,0.1753,0.0009,0.1107,0.1985,0.0002,0.4971
31029,"Chase County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.16,Very Low Vulnerability,0.16,Very Low Concern,0.276,0.1229,0,0.0026,0.0005,0,0.8705
34035,"Somerset County, New Jersey",NEW JERSEY,0.0372,0.0799,0.0254,0.1,Very Low Vulnerability,0.03,Very Low Concern,0.648,0.1465,0.0012,0.1759,0.0923,0.0001,0.5629
31043,"Dakota County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.86,Very High Vulnerability,0.57,Moderate Concern,0.574,0.3878,0.0211,0.0329,0.0507,0,0.4798
31085,"Hayes County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0.04,Very Low Vulnerability,0.36,Low Concern,0.203,0.0829,0,0,0,0,0.9171
31021,"Burt County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.25,Low Vulnerability,0.21,Low Concern,0.548,0.0307,0.02,0.0078,0.0048,0,0.9293
32011,"Eureka County, Nevada",NEVADA,0.139,0.2226,0.0755,0.07,Very Low Vulnerability,0.77,High Concern,0.247,0.0436,0.05,0.007,0.0005,0,0.8989
30103,"Treasure County, Montana",MONTANA,0.2639,0.3131,0.1799,0.06,Very Low Vulnerability,0.39,Low Concern,0.441,0.006,0,0.0419,0,0,0.9431
33015,"Rockingham County, New Hampshire",NEW HAMPSHIRE,0.0923,0.1125,0.061,0.01,Very Low Vulnerability,0.02,Very Low Concern,0.605,0.0299,0.0003,0.0206,0.0075,0.0001,0.9253
34015,"Gloucester County, New Jersey",NEW JERSEY,0.0537,0.116,0.0365,0.17,Very Low Vulnerability,0.02,Very Low Concern,0.562,0.062,0.0007,0.0309,0.0977,0.0001,0.785
31141,"Platte County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.3,Low Vulnerability,0.2,Low Concern,0.417,0.1898,0.0045,0.0075,0.0054,0.0002,0.7836
34005,"Burlington County, New Jersey",NEW JERSEY,0.0505,0.1092,0.0344,0.21,Low Vulnerability,0.03,Very Low Concern,0.655,0.0804,0.0004,0.0502,0.1604,0.0004,0.6743
31077,"Greeley County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0.04,Very Low Vulnerability,0.26,Low Concern,0.397,0.021,0.0034,0.0017,0.0042,0,0.9614
31013,"Box Butte County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.36,Low Vulnerability,0.21,Low Concern,0.284,0.1254,0.0201,0.0108,0.0136,0,0.814
31119,"Madison County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.51,Moderate Vulnerability,0.29,Low Concern,0.412,0.1501,0.0133,0.0171,0.0126,0,0.7973
31107,"Knox County, Nebraska",NEBRASKA,0.0848,0.1288,0.0521,0.33,Low Vulnerability,0.23,Low Concern,0.483,0.0287,0.0904,0.0032,0.004,0.0002,0.8564
31163,"Sherman County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0.07,Very Low Vulnerability,0.16,Very Low Concern,0.38,0.0224,0.0003,0.003,0.0016,0.0003,0.9634
32019,"Lyon County, Nevada",NEVADA,0.1233,0.1958,0.0662,0.58,Moderate Vulnerability,0.76,High Concern,0.33,0.1711,0.0253,0.013,0.0074,0.0017,0.7488
33007,"Coos County, New Hampshire",NEW HAMPSHIRE,0.1053,0.1329,0.0688,0.53,Moderate Vulnerability,0.32,Low Concern,0.549,0.0295,0.0031,0.0053,0.0243,0.0009,0.9204
31149,"Rock County, Nebraska",NEBRASKA,0.0842,0.1287,0.0516,0.01,Very Low Vulnerability,0.15,Very Low Concern,0.336,0.012,0.0078,0,0.0149,0,0.9653
31183,"Wheeler County, Nebraska",NEBRASKA,0.0903,0.138,0.0558,0,Very Low Vulnerability,0.39,Low Concern,0.265,0.0255,0,0.0026,0,0,0.9693
36073,"Orleans County, New York",NEW YORK,0.0851,0.1558,0.0603,0.64,High Vulnerability,0.38,Low Concern,0.453,0.0492,0.0033,0.0056,0.0564,0,0.8637
37087,"Haywood County, North Carolina",NORTH CAROLINA,0.136,0.1954,0.1043,0.28,Low Vulnerability,0.58,Moderate Concern,0.474,0.0397,0.0043,0.0058,0.0094,0,0.9262
37013,"Beaufort County, North Carolina",NORTH CAROLINA,0.127,0.1847,0.0981,0.72,High Vulnerability,0.7,High Concern,0.461,0.0776,0.0026,0.0011,0.2485,0,0.6582
35001,"Bernalillo County, New Mexico",NEW MEXICO,0.0677,0.1191,0.0355,0.68,High Vulnerability,0.45,Moderate Concern,0.502,0.4999,0.0411,0.0252,0.0247,0.0006,0.3868
36111,"Ulster County, New York",NEW YORK,0.0674,0.1248,0.0474,0.47,Moderate Vulnerability,0.21,Low Concern,0.61,0.1021,0.001,0.0186,0.0551,0.0006,0.7905
37041,"Chowan County, North Carolina",NORTH CAROLINA,0.1331,0.196,0.1017,0.81,Very High Vulnerability,0.63,High Concern,0.393,0.0369,0.0043,0,0.352,0,0.5993
35009,"Curry County, New Mexico",NEW MEXICO,0.0805,0.1453,0.0436,0.88,Very High Vulnerability,0.49,Moderate Concern,0.251,0.4217,0.0077,0.0126,0.0495,0.0026,0.4763
37051,"Cumberland County, North Carolina",NORTH CAROLINA,0.1461,0.2316,0.1112,0.86,Very High Vulnerability,0.72,High Concern,0.499,0.1158,0.0131,0.0239,0.3597,0.0026,0.4346
35019,"Guadalupe County, New Mexico",NEW MEXICO,0.0805,0.1453,0.0436,0.95,Very High Vulnerability,0.67,High Concern,0.231,0.739,0.0533,0.0021,0.0057,0,0.1939
36047,"Kings County, New York",NEW YORK,0.0627,0.1249,0.0442,0.82,Very High Vulnerability,0.36,Low Concern,0.501,0.1904,0.0014,0.1178,0.2997,0.0004,0.364
37095,"Hyde County, North Carolina",NORTH CAROLINA,0.1253,0.1881,0.0969,0.86,Very High Vulnerability,0.74,High Concern,0.563,0.1034,0.0012,0,0.2968,0,0.5887
31171,"Thomas County, Nebraska",NEBRASKA,0.087,0.1318,0.0537,0,Very Low Vulnerability,0.16,Very Low Concern,0.22,0,0.0093,0,0,0,0.9504
36019,"Clinton County, New York",NEW YORK,0.087,0.1613,0.062,0.53,Moderate Vulnerability,0.22,Low Concern,0.651,0.0291,0.0027,0.0141,0.0407,0.0002,0.8993
35045,"San Juan County, New Mexico",NEW MEXICO,0.1012,0.1733,0.0536,0.92,Very High Vulnerability,0.69,High Concern,0.643,0.2029,0.3801,0.0064,0.0067,0.0006,0.3819
36009,"Cattaraugus County, New York",NEW YORK,0.0816,0.1537,0.0577,0.73,High Vulnerability,0.43,Moderate Concern,0.487,0.021,0.0311,0.0079,0.0141,0,0.9058
35047,"San Miguel County, New Mexico",NEW MEXICO,0.061,0.1107,0.0314,0.99,Very High Vulnerability,0.64,High Concern,0.376,0.7774,0.0103,0.0097,0.0093,0,0.1783
36039,"Greene County, New York",NEW YORK,0.0703,0.1299,0.0497,0.42,Moderate Vulnerability,0.42,Moderate Concern,0.518,0.0591,0.0047,0.0105,0.0545,0.0001,0.8528
35027,"Lincoln County, New Mexico",NEW MEXICO,0.0863,0.1549,0.0468,0.48,Moderate Vulnerability,0.5,Moderate Concern,0.362,0.3318,0.005,0.0007,0.0052,0,0.6491
37031,"Carteret County, North Carolina",NORTH CAROLINA,0.127,0.1847,0.0981,0.43,Moderate Vulnerability,0.25,Low Concern,0.35,0.0429,0.003,0.0117,0.0531,0.0006,0.8638
37061,"Duplin County, North Carolina",NORTH CAROLINA,0.1383,0.2085,0.1061,0.98,Very High Vulnerability,0.87,Very High Concern,0.309,0.2217,0.0045,0.0038,0.236,0.0008,0.5156
35037,"Quay County, New Mexico",NEW MEXICO,0.0805,0.1453,0.0436,0.81,Very High Vulnerability,0.66,High Concern,0.285,0.4529,0.0137,0.006,0.0161,0.0019,0.4962
36027,"Dutchess County, New York",NEW YORK,0.0633,0.1176,0.0448,0.42,Moderate Vulnerability,0.08,Very Low Concern,0.582,0.1219,0.0015,0.0352,0.098,0.0004,0.7147
36121,"Wyoming County, New York",NEW YORK,0.0767,0.1437,0.0531,0.31,Low Vulnerability,0.3,Low Concern,0.445,0.0329,0.0047,0.0041,0.0395,0,0.8991
36049,"Lewis County, New York",NEW YORK,0.0897,0.1737,0.0635,0.29,Low Vulnerability,0.19,Very Low Concern,0.466,0.0173,0.0029,0.0053,0.007,0.0009,0.9585
36091,"Saratoga County, New York",NEW YORK,0.0592,0.1073,0.0413,0.05,Very Low Vulnerability,0.03,Very Low Concern,0.7,0.0321,0.0019,0.0291,0.0153,0.0001,0.9035
35055,"Taos County, New Mexico",NEW MEXICO,0.061,0.1107,0.0314,0.86,Very High Vulnerability,0.6,High Concern,0.529,0.5689,0.0586,0.0079,0.0016,0,0.3527
37023,"Burke County, North Carolina",NORTH CAROLINA,0.1444,0.209,0.1123,0.85,Very High Vulnerability,0.66,High Concern,0.362,0.0611,0.0041,0.0361,0.0605,0.0013,0.8156
37053,"Currituck County, North Carolina",NORTH CAROLINA,0.1331,0.196,0.1017,0.12,Very Low Vulnerability,0.41,Moderate Concern,0.412,0.0398,0.0033,0.0042,0.0553,0.0002,0.8721
36103,"Suffolk County, New York",NEW YORK,0.0553,0.0998,0.0394,0.21,Low Vulnerability,0.05,Very Low Concern,0.611,0.1931,0.0016,0.0388,0.0726,0.0002,0.6757
37105,"Lee County, North Carolina",NORTH CAROLINA,0.1191,0.1744,0.0915,0.85,Very High Vulnerability,0.73,High Concern,0.434,0.1915,0.0073,0.012,0.195,0.0005,0.5813
36057,"Montgomery County, New York",NEW YORK,0.0796,0.1489,0.0553,0.83,Very High Vulnerability,0.39,Low Concern,0.586,0.141,0.0015,0.0069,0.0189,0,0.8127
37075,"Graham County, North Carolina",NORTH CAROLINA,0.136,0.1954,0.1043,0.63,High Vulnerability,0.79,High Concern,0.378,0.0209,0.101,0,0.002,0.0001,0.8659
36113,"Warren County, New York",NEW YORK,0.0722,0.134,0.0503,0.17,Very Low Vulnerability,0.09,Very Low Concern,0.687,0.0256,0.0027,0.0098,0.012,0.0006,0.9377
37077,"Granville County, North Carolina",NORTH CAROLINA,0.1467,0.2153,0.116,0.66,High Vulnerability,0.62,High Concern,0.469,0.0795,0.0037,0.0053,0.2978,0.0007,0.58
37043,"Clay County, North Carolina",NORTH CAROLINA,0.137,0.1984,0.1067,0.22,Low Vulnerability,0.7,High Concern,0.292,0.0333,0.0039,0.002,0.0208,0.0016,0.934
35003,"Catron County, New Mexico",NEW MEXICO,0.0726,0.1295,0.0388,0.34,Low Vulnerability,0.53,Moderate Concern,0.269,0.1903,0.0006,0,0,0,0.8091
36083,"Rensselaer County, New York",NEW YORK,0.0678,0.1273,0.0476,0.34,Low Vulnerability,0.15,Very Low Concern,0.619,0.0493,0.0007,0.0268,0.0598,0,0.8321
35011,"De Baca County, New Mexico",NEW MEXICO,0.0805,0.1453,0.0436,0.69,High Vulnerability,0.58,Moderate Concern,0.369,0.5348,0.0025,0,0.0157,0,0.4441
36055,"Monroe County, New York",NEW YORK,0.0636,0.1227,0.0438,0.52,Moderate Vulnerability,0.2,Very Low Concern,0.635,0.0877,0.0018,0.0359,0.1448,0.0002,0.7057
37045,"Cleveland County, North Carolina",NORTH CAROLINA,0.136,0.1979,0.1052,0.83,Very High Vulnerability,0.73,High Concern,0.359,0.0352,0.0026,0.0103,0.2092,0,0.7291
36105,"Sullivan County, New York",NEW YORK,0.0683,0.129,0.0485,0.79,High Vulnerability,0.4,Low Concern,0.5,0.1599,0.0023,0.0163,0.074,0,0.7151
37015,"Bertie County, North Carolina",NORTH CAROLINA,0.1253,0.1881,0.0969,0.94,Very High Vulnerability,0.91,Very High Concern,0.363,0.0213,0.0057,0.0078,0.6114,0.0001,0.3455
35053,"Socorro County, New Mexico",NEW MEXICO,0.0726,0.1295,0.0388,0.97,Very High Vulnerability,0.74,High Concern,0.509,0.4976,0.1046,0.0325,0.0056,0,0.3419
36011,"Cayuga County, New York",NEW YORK,0.0776,0.1438,0.0546,0.5,Moderate Vulnerability,0.17,Very Low Concern,0.522,0.0295,0.0011,0.0056,0.041,0.0001,0.9009
36075,"Oswego County, New York",NEW YORK,0.0798,0.1477,0.056,0.65,High Vulnerability,0.23,Low Concern,0.516,0.0259,0.0013,0.0066,0.0096,0.0001,0.9404
35039,"Rio Arriba County, New Mexico",NEW MEXICO,0.061,0.1107,0.0314,,,0.62,High Concern,0.573,0.7124,0.1431,0.0048,0.0044,0.0003,0.1244
37085,"Harnett County, North Carolina",NORTH CAROLINA,0.1489,0.2228,0.1129,0.79,High Vulnerability,0.65,High Concern,0.307,0.1277,0.0078,0.0104,0.2041,0.0015,0.6134
36001,"Albany County, New York",NEW YORK,0.0584,0.1136,0.0409,0.3,Low Vulnerability,0.11,Very Low Concern,0.656,0.0597,0.0009,0.0656,0.115,0.0004,0.7217
36119,"Westchester County, New York",NEW YORK,0.0503,0.093,0.0357,0.55,Moderate Vulnerability,0.13,Very Low Concern,0.659,0.2467,0.0016,0.0592,0.1343,0.0002,0.5348
36065,"Oneida County, New York",NEW YORK,0.074,0.1385,0.052,0.69,High Vulnerability,0.21,Low Concern,0.548,0.0577,0.0021,0.0403,0.0568,0.0003,0.8201
37005,"Alleghany County, North Carolina",NORTH CAROLINA,0.1444,0.2078,0.1121,0.63,High Vulnerability,0.75,High Concern,0.475,0.0968,0.0038,0.0042,0.0236,0.0001,0.8688
35017,"Grant County, New Mexico",NEW MEXICO,0.0726,0.1295,0.0388,0.93,Very High Vulnerability,0.53,Moderate Concern,0.524,0.5049,0.0185,0.0047,0.0087,0.0001,0.4581
36041,"Hamilton County, New York",NEW YORK,0.087,0.1613,0.062,0.39,Low Vulnerability,0.18,Very Low Concern,0.8,0.0166,0.0011,0.0007,0.008,0.0004,0.9595
37093,"Hoke County, North Carolina",NORTH CAROLINA,0.1511,0.2293,0.1156,0.89,Very High Vulnerability,0.83,Very High Concern,0.234,0.1334,0.0782,0.0151,0.3305,0.0008,0.3988
37029,"Camden County, North Carolina",NORTH CAROLINA,0.1331,0.196,0.1017,0.31,Low Vulnerability,0.4,Low Concern,0.338,0.0292,0,0.0179,0.1384,0.0012,0.8046
37059,"Davie County, North Carolina",NORTH CAROLINA,0.137,0.1959,0.1056,0.44,Moderate Vulnerability,0.27,Low Concern,0.443,0.068,0.003,0.0071,0.0496,0,0.8441
36089,"St. Lawrence County, New York",NEW YORK,0.0864,0.1601,0.0626,0.75,High Vulnerability,0.29,Low Concern,0.544,0.0236,0.0075,0.0099,0.0223,0.0006,0.9197
37003,"Alexander County, North Carolina",NORTH CAROLINA,0.1503,0.2187,0.117,0.63,High Vulnerability,0.63,High Concern,0.375,0.0468,0.0037,0.0105,0.0584,0,0.8679
35025,"Lea County, New Mexico",NEW MEXICO,0.0792,0.1355,0.0434,0.92,Very High Vulnerability,0.75,High Concern,0.228,0.5867,0.0081,0.0057,0.034,0.0002,0.3541
37069,"Franklin County, North Carolina",NORTH CAROLINA,0.1328,0.2027,0.1032,0.64,High Vulnerability,0.6,Moderate Concern,0.373,0.0842,0.0039,0.0049,0.248,0,0.6347
36017,"Chenango County, New York",NEW YORK,0.0765,0.1413,0.0536,0.56,Moderate Vulnerability,0.32,Low Concern,0.535,0.0219,0.003,0.0043,0.0088,0,0.9474
